filename,width,height,class,xmin,ymin,xmax,ymax
army_truck_unimog_funmog_unimog_mit_doppelkabine_doka_unimog_showcar_1996_5116237.jpg,640,480,military truck,76,38,593,407
arrows_4_door_blue_car_top_view_powerpoint_slides_and_ppt_diagram_templates_1.jpg,560,420,civilian car,78,115,479,292
article-0-1A2D120D000005DC-409_964x894.jpg,964,894,civilian aircraft,35,140,957,311
article-0-1A2D120D000005DC-409_964x894.jpg,964,894,civilian aircraft,555,467,697,555
article-0-1A2D120D000005DC-409_964x894.jpg,964,894,civilian aircraft,719,428,851,526
article-0-1A2D120D000005DC-409_964x894.jpg,964,894,civilian aircraft,108,9,427,112
article-0-1A2D120D000005DC-409_964x894.jpg,964,894,civilian aircraft,181,580,948,862
article-0-1A2D120D000005DC-409_964x894.jpg,964,894,civilian aircraft,367,429,520,591
article-2324886-19C952BE000005DC-518_964x623.jpg,964,623,civilian aircraft,31,21,939,589
articleLarge(1).jpg,600,330,civilian aircraft,20,6,586,239
articleLarge.jpg,600,350,military truck,286,70,527,333
articleLarge.jpg,600,350,military truck,225,125,283,189
Articles_News_AutoAuctions.jpg,1220,814,civilian car,318,90,558,332
Articles_News_AutoAuctions.jpg,1220,814,civilian car,304,423,1066,769
Articles_News_AutoAuctions.jpg,1220,814,civilian car,2,341,293,792
Articles_News_AutoAuctions.jpg,1220,814,civilian car,1083,152,1212,702
article_5dce56a2213a61_46833827_large.jpg,719,420,military tank,84,89,713,391
Artitectanktop.jpg,1024,590,military tank,192,136,866,498
Arunachal-in-aviation-map-with-landing-of-first-commercial-aircraft-in-Pasighat.jpg,320,220,civilian aircraft,6,37,128,149
Arunachal-in-aviation-map-with-landing-of-first-commercial-aircraft-in-Pasighat.jpg,320,220,civilian aircraft,156,43,292,72
Asal-Uttar-India-Pakistan-1965-tank-battle-696x392.jpg,696,392,military tank,7,187,150,304
Asal-Uttar-India-Pakistan-1965-tank-battle-696x392.jpg,696,392,military tank,9,78,103,157
Asal-Uttar-India-Pakistan-1965-tank-battle-696x392.jpg,696,392,military tank,162,157,302,247
Asal-Uttar-India-Pakistan-1965-tank-battle-696x392.jpg,696,392,military tank,418,139,653,201
asb0419aero1.jpg,900,550,civilian aircraft,47,36,852,479
asb0419aero5.jpg,900,550,civilian aircraft,97,41,859,367
asb0419aero8.jpg,900,550,military aircraft,33,38,887,461
Ashok-Leylan-Defence.jpg,1000,560,military truck,10,58,623,552
Ashok-Leyland-Super-Stallion-Dharmakshethra-1024x576.jpg,1024,576,military truck,242,18,897,555
AshokLeylandStallion-kzFB--621x4142540LiveMintJPG.jpg,621,414,military truck,55,10,564,396
Ashok_Leyland_400x300.jpg,400,300,military truck,14,119,358,233
ashok_leyland_stallion.jpg,600,401,military truck,91,74,574,323
Ashok_Leyland_Stallion_6X6_28968603741529.jpg,1024,683,military truck,93,160,874,497
Ashok_leylan_MPV.jpg,620,376,military truck,16,26,607,349
asrntcvvn3zbrcjz4gs7.jpg,800,450,military tank,45,69,651,399
asset_6_2048x.jpg,1613,1075,civilian car,114,216,1548,884
attack-AH-64-Apache-reconnaissance-helicopter-prototype-form-1975.jpg,1600,1066,military helicopter,216,71,1451,940
attack-helicopters.jpg,800,550,military helicopter,40,61,772,454
attacked-indian-suspected-ambulance-leaves-sunjuwan-militants_07fc6cf4-196f-11e8-80b7-5f600041ef82.jpg,960,540,military truck,379,248,490,482
audi-2191551_960_720.jpg,960,494,civilian car,188,11,784,475
AuroraE28099s-subsonic-D8-X-Plane-and-D8-commercial-aircraft-concept-1024x597.jpg,1024,597,civilian aircraft,216,272,997,455
AuroraE28099s-subsonic-D8-X-Plane-and-D8-commercial-aircraft-concept-1024x597.jpg,1024,597,civilian aircraft,146,86,490,198
Ausf-A_Pzrgt-stab_PzdGrossDtsch_HD-1200x444.jpg,1200,444,military tank,257,35,1171,426
autocad-drawing-bmw-m3-coupe-top-view-vehicles-cars-dwg-dxf-209.jpg,640,360,civilian car,8,58,625,327
autocad-drawing-bmw-m5-sedan-car-5-series-top-view-vehicles-cars-dwg-dxf-213.jpg,640,360,civilian car,8,62,627,320
autocad-drawing-bmw-x5-suv-4x4-4wd-german-automobile-top-view-vehicles-cars-dwg-dxf-205.jpg,640,360,civilian car,4,63,625,329
autocad-drawing-f150-ford-pick-up-regular-cab-top-view-vehicles-cars-dwg-dxf-242.jpg,640,360,military truck,8,91,584,291
autocad-drawing-nissan-350z-sports-car-top-view-vehicles-cars-dwg-dxf-217.jpg,640,360,civilian car,11,66,598,311
Autocad-drawing-of-tank-cad-block-military-tank-autocad-sample.jpg,646,488,military tank,184,53,410,158
Autocad-drawing-of-tank-cad-block-military-tank-autocad-sample.jpg,646,488,military tank,122,178,435,267
Autocad-drawing-of-tank-cad-block-military-tank-autocad-sample.jpg,646,488,military tank,167,284,452,401
Autos-Happy-Honda-Homepage-320.jpg,1100,1090,civilian car,686,467,1003,626
Autos-Happy-Honda-Homepage-320.jpg,1100,1090,civilian car,432,479,685,666
Autos-Happy-Honda-Homepage-320.jpg,1100,1090,civilian car,117,481,404,640
Auto_-770x433.jpg,770,433,civilian car,6,39,765,222
AV.jpg,507,338,military aircraft,43,59,499,247
avap_slides_ATR72_Flybe_GFBKA.jpg,960,300,civilian aircraft,225,63,938,233
avap_slide_Philippine_Airlines_Boeing_777-300ER.jpg,960,300,civilian aircraft,57,67,947,216
Aviamix2015-03_28cropped29.jpg,723,482,military aircraft,55,63,678,385
aviation-images.comUniversal-Images-Group-via-Getty-Images-6.jpg,720,478,military aircraft,89,98,705,373
Aviation72-AV72-24004-AV7224004-Westland-Gazelle-AH-1-Diecast-Model-ZB692-British-Army-Air-Corps-Middle-Wallop-Top-View.jpg,1517,800,military helicopter,583,61,954,760
AviationTriad_CommercialAirplane.jpg,724,483,civilian aircraft,68,142,494,274
avion_canadian_.f54f5055519.original.jpg,1924,1250,civilian aircraft,190,367,1691,823
AW149_Leonardo.jpg,768,418,military helicopter,40,139,763,381
AW159-Wildcat-helicopters-2_720725.jpg,720,725,military helicopter,132,47,506,288
AW159-Wildcat-helicopters-2_720725.jpg,720,725,military helicopter,194,311,674,662
AzRbOxC.jpg,858,443,military tank,33,16,838,408
B0pmFbx.jpg,1300,844,military tank,38,190,1006,768
b17-flying.jpg,860,659,civilian aircraft,12,17,849,580
b2e0054e0292d8e2455da713156609c51594e832.jpg,3000,2001,civilian aircraft,1164,577,2464,1800
b2spiritdsfsfss.jpg,1260,774,military aircraft,132,58,1165,717
b36-peacemakers-davis-monthan-amarg.jpg,602,480,civilian aircraft,9,324,571,470
b36f5405013ce917bbb5f28f7b0f9fcfbf5a97386900030db6e96d50b5710aa7_4108968.jpg,768,432,civilian aircraft,518,52,707,99
b36f5405013ce917bbb5f28f7b0f9fcfbf5a97386900030db6e96d50b5710aa7_4108968.jpg,768,432,civilian aircraft,415,123,647,178
b36f5405013ce917bbb5f28f7b0f9fcfbf5a97386900030db6e96d50b5710aa7_4108968.jpg,768,432,civilian aircraft,400,188,490,209
b36f5405013ce917bbb5f28f7b0f9fcfbf5a97386900030db6e96d50b5710aa7_4108968.jpg,768,432,civilian aircraft,327,237,428,268
b36f5405013ce917bbb5f28f7b0f9fcfbf5a97386900030db6e96d50b5710aa7_4108968.jpg,768,432,civilian aircraft,139,363,265,404
b36f5405013ce917bbb5f28f7b0f9fcfbf5a97386900030db6e96d50b5710aa7_4108968.jpg,768,432,civilian aircraft,160,66,250,95
b36f5405013ce917bbb5f28f7b0f9fcfbf5a97386900030db6e96d50b5710aa7_4108968.jpg,768,432,civilian aircraft,285,27,443,69
b36f5405013ce917bbb5f28f7b0f9fcfbf5a97386900030db6e96d50b5710aa7_4108968.jpg,768,432,civilian aircraft,65,59,141,88
b5a06f0cf7a40ff6686b01833ff2951bx.jpg,1400,514,civilian car,516,195,876,337
b5a06f0cf7a40ff6686b01833ff2951bx.jpg,1400,514,civilian car,886,210,1194,358
b5m_3sbiyaaj-ii.jpg,600,456,military helicopter,93,13,511,423
b5wGbNs.jpg,1920,1080,military tank,51,230,1430,858
b777rossiyauusJPG.jpg,1000,750,civilian aircraft,31,109,990,520
b787.jpg,1800,1200,civilian aircraft,10,248,1756,1031
b84af3_b22eabd87a9f4d11bbe0d18457e48ed7.jpg,420,263,civilian aircraft,16,133,408,194
b8ce9b78b1490b2afe2a610b80463cad-700.jpg,1053,700,military aircraft,170,43,925,650
Baby-Boom-XB-1-to-fly-at-the-end-of-2018.jpg,768,432,civilian aircraft,192,87,491,180
Baby-Boom-XB-1-to-fly-at-the-end-of-2018.jpg,768,432,civilian aircraft,64,199,748,332
bae-military-rv-overland-expedition-vehicle.jpg,1280,960,military truck,120,81,1157,817
Bajaj-Qute-Mobile-Banner_Size-412x322-Blue.jpg,412,322,civilian car,177,115,379,265
Bajaj-Qute-Mobile-Banner_Size-412x322-Green.jpg,412,322,civilian car,173,113,379,270
bajaj_maxima_1.jpg,360,216,civilian car,22,14,327,208
Bajaj_Qute_car.jpg,992,724,civilian car,3,22,976,676
baleno-maruti-suzuki-suzuki-swift-red-car-top-view.jpg,800,394,civilian car,115,125,663,342
banner1.jpg,1100,363,military truck,30,79,709,357
banner102.jpg,920,360,military truck,158,21,620,317
bannerCommercialAir.jpg,734,240,civilian aircraft,28,37,725,187
barracuda-APC-top-back-view.jpg,600,267,military tank,210,57,578,221
barracuda-APC-top-back-view.jpg,600,267,military tank,14,45,169,213
barrieblackhawk.jpg,931,524,military helicopter,243,70,608,309
Battery20Operated20Military20Tank20Toy20With20Beautiful20Attractive20Flashing20Lights20And20Music20Goes20Around20And20Changes20Directions20On20ContactA.jpg,1500,1500,military tank,55,313,1450,1376
Battle-of-Kursk-tanks.jpg,800,414,military tank,571,247,646,283
Battle-of-Kursk-tanks.jpg,800,414,military tank,709,239,792,284
Battle-of-Kursk-tanks.jpg,800,414,military tank,637,291,722,328
Battle-of-Kursk-tanks.jpg,800,414,military tank,166,151,252,187
Battle-of-Kursk-tanks.jpg,800,414,military tank,369,300,538,370
Battle-of-Kursk-tanks.jpg,800,414,military tank,307,198,439,284
bb64cb3076aaf63e2b3ed9452b8da9c4--passenger-aircraft-southwest-airlines.jpg,474,360,civilian aircraft,39,20,433,324
bBk7ev-TopView.jpg,720,720,military aircraft,8,22,701,664
BCA-fleet-on-ground-bannera231.jpg,960,213,civilian aircraft,40,115,944,189
bd08e000a449288c914d851cb9dae110-hatchback-car-top-view-silhouette-by-vexels.jpg,512,512,civilian car,26,129,500,395
BDRB_6067_1440x720.jpg,1440,720,civilian car,149,109,1319,568
Beech-99JPG.jpg,1000,500,military aircraft,45,77,971,419
bell-ah1-cobra-attack-helicopter-united-states.jpg,1000,688,military helicopter,24,128,971,526
bell-ah1-cobra-attack-helicopter-united-states_16.jpg,1000,688,military helicopter,54,113,976,540
bell-ah1-cobra-attack-helicopter-united-states_22.jpg,1000,688,military helicopter,14,61,934,595
bell-ah1-cobra-attack-helicopter-united-states_24.jpg,1000,688,military helicopter,43,92,919,539
bell-ah1-supercobra_5.jpg,800,639,military helicopter,88,116,713,536
Bell-Helicopter-1.jpg,1600,1200,military helicopter,112,307,1548,1033
Bell-Helicopter-2(1).jpg,1280,670,military helicopter,185,62,1099,410
Bell-Helicopter-2.jpg,2292,1200,military helicopter,332,120,1968,812
Bell-offers-its-new-helicopter-as-ideal-military-trainer.jpg,1225,689,military helicopter,125,330,1123,616
Bell-OH-58-Kiowa-Warrior-730x498.jpg,730,498,military helicopter,95,27,537,474
Bell-UH-1Y-Venom-730x487.jpg,730,487,military helicopter,24,84,582,324
BelugaXL-First-Flight-Air-To-Air-017.jpg,300,210,civilian aircraft,23,39,298,139
beml-ofb-155mm-ofb-pro.jpg,760,443,military truck,25,38,754,409
best-4-wheel-drive-trucks-remote-control-military-truck-4-wheel-drive-off-road-car-model-remote-control-climbing-4-wheel-drive-trucks-in-india.jpg,500,500,military tank,23,151,477,380
best-plane-games-ace-combat-7-skies-unknown-900x506.jpg,900,506,military aircraft,167,262,544,470
Best-tank-games-900x507.jpg,900,507,military tank,231,280,595,476
Best-tank-games-900x507.jpg,900,507,military tank,535,188,744,282
Best-tank-games-Arma-3-900x507.jpg,900,507,military tank,191,269,518,460
Best-tank-games-Arma-3-900x507.jpg,900,507,military tank,550,236,642,343
Best-tank-games-Heroes-Generals-900x507.jpg,900,507,military tank,24,18,698,488
Best-tank-games-Panzer-Elite-Action-900x507.jpg,900,507,military tank,204,222,691,486
best-tank-games-pc-valkyria-chronicles-4-900x506.jpg,900,506,military tank,260,206,601,369
Best-tank-games-Red-Orchestra-2-900x507.jpg,900,507,military tank,32,65,603,452
Best-tank-games-Steel-Armor-Blaze-of-War-900x507.jpg,900,507,military tank,298,204,662,477
Best-tank-games-War-Thunder-900x507.jpg,900,507,military tank,24,165,660,489
best-tanks_resize_md.jpg,744,389,military tank,376,107,737,349
best-tanks_resize_md.jpg,744,389,military tank,4,90,332,370
Best-war-games-Operation-Flashpoint-900x507.jpg,900,507,military truck,418,137,479,201
best-world-of-tanks-streamers-3-zeven.jpg,1279,496,military tank,402,111,1064,493
best-world-of-tanks-streamers-3-zeven.jpg,1279,496,military tank,75,194,391,447
best_tanks_Armata_resize_md.jpg,744,481,military tank,46,105,669,418
best_tanks_Challenger_2_resize_md.jpg,744,404,military tank,113,127,628,359
best_tanks_K2_Black_Panther.jpg,800,518,military tank,39,154,627,498
best_tanks_Merkava_resize_md.jpg,744,558,military tank,13,160,719,481
best_tanks_Type_90_resize_md.jpg,744,516,military tank,15,21,725,482
beulahrdped11.jpg,800,420,civilian car,17,27,796,361
bf602ae16f0c24bed36151c53b59b5b6.jpg,640,384,military aircraft,17,36,510,351
bffwquaidmlz4ssoc6q0.jpg,800,450,military tank,231,135,537,331
BG-Museums-1200x343.jpg,1200,343,military tank,985,73,1146,186
BG-Museums-1200x343.jpg,1200,343,military tank,262,48,408,95
BG-Museums-1200x343.jpg,1200,343,military tank,681,251,1105,335
BG-Museums-1200x343.jpg,1200,343,military tank,604,143,815,240
Bharat-Mobi-Feat-34.jpg,1200,628,civilian car,45,68,934,509
big-black-car-top-view-icon-sport-car-sedan-small-mini-avto-city-automobile-vector-illustration-big-black-car-top-view-icon-128162249.jpg,800,800,civilian car,273,97,523,697
big-commercial-jet-airplane-airplane-in-profile-from-the-front-view-aeroplane-isolated-aircraft-eps-vector_csp56056641.jpg,225,194,civilian aircraft,12,16,209,95
big-commercial-jet-airplane-airplane-in-profile-from-the-front-view-aeroplane-isolated-aircraft-eps-vector_csp56056641.jpg,225,194,civilian aircraft,11,96,204,154
bigscreenChall2.jpg,640,480,military tank,61,65,549,276
bigscreenChall2.jpg,640,480,military tank,98,373,304,456
bigscreenChall2.jpg,640,480,military tank,387,358,551,446
big_375518_1437193666.jpg,640,480,military truck,256,122,406,265
bkl200401_8.jpg,400,527,military tank,88,20,391,173
bkl200401_8.jpg,400,527,military tank,86,185,392,356
bkl200401_8.jpg,400,527,military tank,233,380,397,518
bkl200401_8.jpg,400,527,military tank,6,364,168,521
BL10_P15_STATES-TA_GDL3HSCFU.1BL10_P15_STATES-TA.jpg,1200,749,military truck,35,323,429,652
black-hawk-1024x683.jpg,1024,683,military helicopter,329,220,987,448
black-hawk-army-attack-helicopter-x-planes-air-force-original-imaerf89zasadjwk.jpg,832,346,military helicopter,3,5,803,338
Black-Hawk-Neptune-Spear-Youtube.jpg,1920,1080,military helicopter,348,137,1328,720
black-hawk-polk-ht-ps-190926_hpMain_4x3_992.jpg,992,744,military helicopter,9,112,968,503
Black-Hawk_2311923b.jpg,620,387,military helicopter,235,119,364,260
black-knight-2-780x476.jpg,780,476,military tank,17,22,760,461
black-rhino-home-main.jpg,2000,779,military truck,960,20,1633,738
black-rhino-home-main.jpg,2000,779,military truck,17,31,837,716
black-rhino-wheels-configurator.jpg,600,406,military truck,77,8,509,204
black-silhouette-of-military-drone-vector-clipart_gg102499682.jpg,270,194,civilian aircraft,12,75,161,170
black-silhouette-of-military-drone-vector-clipart_gg102499682.jpg,270,194,civilian aircraft,169,55,254,100
black-silhouette-of-military-drone-vector-clipart_gg102499682.jpg,270,194,civilian aircraft,11,15,197,52
blackhawk-helicopter-clipart-44.jpg,1600,1600,military helicopter,131,411,1486,1219
blackhawk-helicopter-file-ht-jef-191205_hpMain_4x3_1600(1).jpg,1600,1200,military helicopter,72,186,1374,775
blackhawk-helicopter-file-ht-jef-191205_hpMain_4x3_1600.jpg,1600,1200,military helicopter,74,175,1372,809
Blackhawk-helicopter-transport-o94wm776xwhbnor4c2o3mwxw1fmxj8xku0bgd76vz8.jpg,550,330,military helicopter,91,64,479,242
Blackhawk-UH-60.jpg,1300,864,military helicopter,300,174,1185,631
black_hawk_helicopter_seal_team_decool__lego_1553443161_a01eb49b_progressive.jpg,1080,810,military helicopter,46,244,638,530
black_hawk_helicopter_seal_team_decool__lego_1553443161_a01eb49b_progressive.jpg,1080,810,military helicopter,740,153,917,316
black_hawk_helicopter_seal_team_decool__lego_1553443161_a01eb49b_progressive.jpg,1080,810,military helicopter,674,393,953,502
black_hawk_helicopter_seal_team_decool__lego_1553443161_a01eb49b_progressive.jpg,1080,810,military helicopter,621,570,892,668
blank-black-and-white-airplane-mockup-stand-top-view-isolated-3d-rendering-empty-commercial-transport-aviation-mock-up-clear-charter-airline-for-b-W71WM8.jpg,1300,739,civilian aircraft,700,144,1105,532
blank-black-and-white-airplane-mockup-stand-top-view-isolated-3d-rendering-empty-commercial-transport-aviation-mock-up-clear-charter-airline-for-b-W71WM8.jpg,1300,739,civilian aircraft,215,149,606,552
blank-commercial-airplane-with-four-engines-isolated-cutout-on-white-background-top-view-3d-illustration-MHYKJJ.jpg,1300,740,civilian aircraft,238,29,933,619
blank-commercial-airplane-with-four-engines-on-wooden-floor-background-top-view-copy-space-3d-illustration-MHYKM5.jpg,1300,591,civilian aircraft,79,6,640,446
blank.jpg,300,300,civilian car,4,59,299,214
bloombergquint2F2017-052F49a03f8a-4460-45f6-9922-4eac66a1ea082Fm282621.jpg,3060,1710,military aircraft,751,138,2242,1548
blue-car-top-view-at-vector.jpg,600,396,civilian car,7,7,594,380
blue-car-top-view-vector-20368621.jpg,1000,1079,civilian car,370,182,628,807
blue-cartoon-car-top-view-vector-21432009.jpg,1000,1080,civilian car,355,141,637,884
blue-hero-desktop.jpg,2880,1800,civilian car,735,748,1995,1351
